CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_AUTOR_TRADUZIDO;NM_TITULO;DS_IDIOMA;DS_IDIOMA_TRADUCAO;NM_EDITORA_TRADUCAO;NM_CIDADE;NM_PAIS;NR_EDICAO;NR_PAGINAS;NR_VOLUME;DS_FASCICULO;NR_SERIE;DS_ISBN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
42021014003P1;MEMORIA SOCIAL E BENS CULTURAIS;UNILASALLE;CENTRO UNIVERSITARIO LA SALLE;2017;23020625;2;21;ARTIGO;FREDERICK DOUGLASS;THE MEANING OF JULY FOURTH FOR THE NEGRO;INGLES;PORTUGUES;.;PORTO ALEGRE;BRASIL;-;33;17;2;-;1984-7289;MEIO DIGITAL;HTTP://REVISTASELETRONICAS.PUCRS.BR/OJS/INDEX.PHP/CIVITAS/ARTICLE/VIEW/28302/15867;-;0
31004016016P0;FILOSOFIA;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;23026075;2;21;ARTIGO;GERARD BENSUSSAN1;AMOUR, JUSTICE, PARDON. ENTRE ENFER ET BARBARIE?;FRANCES;PORTUGUES;ENSAIOS FILOSOFICOS  REVISTA DE FILOSOFIA UERJ;RIO DE JANEIRO;BRASIL;16;447;XVI;-;-;-;MEIO DIGITAL;HTTP://WWW.ENSAIOSFILOSOFICOS.COM.BR/ARTIGOS/ARTIGO16/00_REVISTA_ENSAIOS_FILOSOFICOS_VOLUME_XVI.PDF;-;0
31004016016P0;FILOSOFIA;UERJ;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;2017;23026240;2;21;LIVRO;JOHANN GOTTLIEB FICHTE;VON DER SPRACHFHIGKEIT UND DEM URSPRUNG DER SPRACHE;ALEMAO;PORTUGUES;PAULUS;SAO PAULO;BRASIL;1;119;-;-;-;9788534945189;IMPRESSO;-;-;0
31076017001P9;PRESERVACAO DO PATRIMONIO CULTURAL;IPHAN;INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACIONAL;2017;23026768;2;21;OUTRA;TURISMO SAO PAULO;ACONTECE EM SAO PAULO;PORTUGUES;ESPANHOL;ACONTECE EN SAO PAULO;SAO PAULO;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
28001010048P5;ESTUDOS ETNICOS E AFRICANOS;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;2017;23030848;2;21;ARTIGO;PATRICIA HILL COLLINS;WHAT'S IN A NAME? WOMANISM, BLACK FEMINISM, AND BEYOND;INGLES;PORTUGUES;UNICAMP;CAMPINAS;BRASIL;51;-;-;-;-;18094449;IMPRESSO;-;-;0
32001010077P3;ESTUDOS DO LAZER;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;2017;23031463;2;21;OUTRA;ADRIANE GARCIA;12+1 POEMAS DE ADRIANE GARCIA;PORTUGUES;ESPANHOL;VALLEJO AND COMPANY;LIMA;PERU;-;-;-;-;-;-;MEIO DIGITAL;HTTP://WWW.VALLEJOANDCOMPANY.COM/121-POEMAS-DE-ADRIANE-GARCIA/;-;0
42001013065P3;GEOGRAFIA;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23037256;2;21;LIVRO;ROBERT W. CHRISTOPHERSON E GINGER H. BIRKELAND;GEOSYSTEMS: AN INTRODUCTION TO PHYSICAL GEOGRAPHY;INGLES;PORTUGUES;ARTMED BOOKMANN;PORTO ALEGRE;BRASIL;9;688;-;-;-;9788582604434;IMPRESSO;-;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040251;2;21;LIVRO;ALEXANDER HOLZACH;DER NEUGIERIGE WASSERMANN;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701196;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/AQUARIO-O-SIGNO-CURIOSO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040252;2;21;LIVRO;ALEXANDER HOLZACH;DER ENERGIEGELADENE WIDDER;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701097;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/ARIES-O-SIGNO-ENERGETICO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040335;2;21;LIVRO;ALEXANDER HOLZACH;DER EINFHLSANE KREBS;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;978855070112;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/CANCER-O-SIGNO-SENSIVEL/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040336;2;21;LIVRO;ALEXANDER HOLZACH;DER COOLE STEINBOCK;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701189;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/CAPRICORNIO-O-SIGNO-DESCOLADO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040484;2;21;LIVRO;ELAINE TURGEON;MA VIE NE SAIT PAS NAGER;FRANCES;PORTUGUES;VERGARA & RIBA;SAO PAULO;BRASIL;1;136;-;-;-;9788592783310;IMPRESSO;-;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040691;2;21;LIVRO;STEVAN PAUL;HEUTE KOCHE ICH, MORGEN BRATE ICH;ALEMAO;PORTUGUES;VERGARA E RIBA EDITORAS;SAO PAULO;BRASIL;1;205;-;-;-;9788550700649;IMPRESSO;-;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040693;2;21;LIVRO;ALEXANDER HOLZACH;DER TIEFGRNDIGE SKORPION;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701165;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/ESCORPIAO-O-SIGNO-PROFUNDO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040782;2;21;LIVRO;ALEXANDER HOLZACH;DER BEGEISTERUNGSFHIGE ZWILLING;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701110;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/GEMEOS-O-SIGNO-ENTUSIASMADO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040903;2;21;LIVRO;ALEXANDER HOLZACH;DER SELBSTBEWUSSTE LWE;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701134;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/LEAO-O-SIGNO-AUTOCONFIANTE/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23040951;2;21;LIVRO;ALEXANDER HOLZACH;DIE DIPLOMATISCHE WAAGE;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701158;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/LIBRA-O-SIGNO-DIPLOMATICO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041012;2;21;LIVRO;ALEXANDER HOLZACH;DU BIST DIE BESTE MAMA, WEIL...;ALEMAO;PORTUGUES;VERGARA E RIBA EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550700922;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/MAE-PARA-SEMPRE-EM-MEU-CORACAO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041392;2;21;LIVRO;ALEXANDER HOLZACH;HOCH SOLLST DU LEBEN!;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550700977;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/PARABENS-PRA-VOCE/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041528;2;21;LIVRO;ALEXANDER HOLZACH;DER ROMANTISCHE FISH;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701202;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/PEIXES-O-SIGNO-ROMANTICO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041687;2;21;LIVRO;ALEXANDER HOLZACH;DIE ZIELSTREBIGE SCHTZE;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701172;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/SAGITARIO-O-SIGNO-DETERMINADO/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041736;2;21;LIVRO;ALEXANDER HOLZACH;DER GENIESSERISCHE STIER;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701103;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/TOURO-O-SIGNO-APRECIADOR/;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041806;2;21;LIVRO;JOHANN WOLFGANG VON GOETHE;ITALIENISCHE REISE;ALEMAO;PORTUGUES;EDITORA UNESP;SAO PAULO;BRASIL;-;594;-;-;-;9788539306978;IMPRESSO;-;-;0
33004030016P0;ESTUDOS LITERARIOS;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ARARAQUARA );2017;23041809;2;21;LIVRO;ALEXANDER HOLZACH;DIE LEBENSFROHE JUNGFRAU;ALEMAO;PORTUGUES;VERGARA E RIBAS EDITORAS;SAO PAULO;BRASIL;1;48;-;-;-;9788550701141;IMPRESSO;HTTP://VREDITORAS.COM.BR/CATALOGO/VIRGEM-O-SIGNO-OTIMISTA/;-;0
42001013011P0;CIENCIAS BIOLOGICAS (NEUROCIENCIAS);UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23042457;2;21;LIVRO;BEAR, M.F., CONNORS, B.W., PARADISO, M.A.;NEUROSCIENCE: EXPLORING THE BRAIN;INGLES;PORTUGUES;ARTMED EDITORA LTDA;PORTO ALEGRE;BRASIL;4;974;-;-;-;9781451109542;IMPRESSO;-;-;0
42001013011P0;CIENCIAS BIOLOGICAS (NEUROCIENCIAS);UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;2017;23042458;2;21;LIVRO;BEAR, M.F., CONNORS, B.W., PARADISO, M.A.;NEUROSCIENCE: EXPLORING THE BRAIN;INGLES;PORTUGUES;ARTMED EDITORA LTDA;PORTO ALEGRE;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
23001011069P5;LETRAS;UESC;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;2017;23046154;2;21;ARTIGO;"MARIANNE DOURY, RAPHAL MICHELI";ENJEUX ARGUMENTATIFS DE LA DEFINITION : L?EXEMPLE DES DEBATS SUR L?OUVERTURE DU MARIAGE AUX COUPLES DE MEME SEXE;FRANCES;PORTUGUES;DLA/UESC;ILHEUS;BRASIL;14;21;-;-;-;2237-6984;MEIO DIGITAL;HTTP://DX.DOI.ORG/10.17648/EIDEA-14-1754;-;0
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARA;2017;23046608;2;21;LIVRO;RUTH AMOSSY;APOLOGIE DE LA POLEMIQUE;FRANCES;PORTUGUES;CONTEXTO;SAO PAULO;BRASIL;-;224;-;-;-;9788552000242;IMPRESSO;-;-;0
23001011069P5;LETRAS;UFC;UNIVERSIDADE FEDERAL DO CEARA;2017;23047218;2;21;LIVRO;JEAN-LUC DORIER, FRANCIA LEUTENEGER E BERNANARD SCHNEWULY;DIDACTIQUE EN CONSTRUCTION CONSTRUTIONS DES DIDACTIQUES.;FRANCES;PORTUGUES;PAROLE;FORTALEZA;BRASIL;1;318;1;1;1;9788567247069;IMPRESSO;-;-;0
25001019091P6;POLITICAS PUBLICAS;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2017;23047917;2;21;ARTIGO;ERNANI CARVALHO ET. AL.;JUDICIALIZACAO DA POLITICA E GRUPOS DE PRESSAO NO BRASIL: INTERESSES, ESTRATEGIAS E RESULTADOS;PORTUGUES;PORTUGUES;EDICIONES UNIVERSIDAD DE SALAMANCA;SALAMANCA;BRASIL;72;29;-;-;-;1130-2887;VARIOS;-;-;0
23001011069P5;LETRAS;UESC;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;2017;23049671;2;21;LIVRO;PORTFOLIO INSTITUCIONAL DA EDITUS;PORTFOLIO INSTITUCIONAL DA EDITUS;PORTUGUES;PORTUGUES;EDITUS;ILHEUS;BRASIL;-;-;-;-;-;-;IMPRESSO;-;-;0
33004048021P6;PSICOLOGIA;UNESP-ASSIS;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( ASSIS );2017;23052354;2;21;OUTRA;LUIS FERNANDO VERISSIMO;PROVOCACOES;PORTUGUES;ITALIANO;IL MOMENTO;FORL;ITALIA;90;-;2;-;-;4711974;IMPRESSO;HTTP://WWW.ILMOMENTO.BIZ;PERIODICO DE ACESSO RESTRITO A SEUS ASSINANTES;0
28001010022P6;HISTORIA;UFBA;UNIVERSIDADE FEDERAL DA BAHIA;2017;23054702;2;21;ARTIGO;GIOVANNI LEVI;IL PICCOLO, IL GRANDE, E IL PICCOLO;ITALIANO;PORTUGUES;VIELLA;ROMA;BRASIL;10;23;-;-;-;03944115;VARIOS;-;-;0
33004110043P4;CIENCIA DA INFORMACAO;UNESP-MAR;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( MARILIA );2017;23057126;2;21;LIVRO;JORDI PLANELLA RIBERA;CUERPO, CULTURA Y EDUCACION;ESPANHOL;PORTUGUES;UNESP;MARILIA;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
42002010046P9;PSICOLOGIA;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;23062358;2;21;LIVRO;NIKOLAS ROSE;DEMOCRACY IN THE CONTEMPORARY LIFE SCIENCES;INGLES;PORTUGUES;CENTRO UNIVERSITARIO FRANCISCANO;SANTA MARIA;BRASIL;1;24;-;-;-;9788579090813;MEIO DIGITAL;HTTPS://ISSUU.COM/EDITORAUNIFRA/DOCS/ENTRE_OS_LABORAT__RIOS_E_AS_POL__TI;-;0
42002010046P9;PSICOLOGIA;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;2017;23062407;2;21;LIVRO;FERNANDO VIDAL;HANDBOOK OF NEUROETHICS;INGLES;PORTUGUES;CENTRO UNIVERSITARIO FRANCISCANO;SANTA MARIA;BRASIL;1;28;-;-;-;9788579090813;MEIO DIGITAL;HTTPS://ISSUU.COM/EDITORAUNIFRA/DOCS/ENTRE_OS_LABORAT__RIOS_E_AS_POL__TI;-;0
31005012029P1;COMUNICACAO;PUC-RIO;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;2017;23065477;2;21;ARTIGO;JEAN-LOUIS COMOLLI, PASCAL BONITZER, SERGE DANEY;LA VIE EST A NOUS, FILM MILITANT;FRANCES;PORTUGUES;FIRULA FILMES;RIO DE JANEIRO;BRASIL;1;30;-;-;-;9788568159026;IMPRESSO;-;-;0
31005012029P1;COMUNICACAO;PUC-RIO;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;2017;23065570;2;21;ARTIGO;CLAUDE BEYLLIE;RENOIR, UN CONSTRUCTEUR;FRANCES;PORTUGUES;FIRULA FILMES;RIO DE JANEIRO;BRASIL;1;13;-;-;-;9788568159026;IMPRESSO;-;-;0
33004153069P5;ESTUDOS LINGISTICOS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( SAO JOSE DO RIO PRETO );2017;23075469;2;21;ARTIGO;ADRIANA BOLIVAR;LA CONSTRUCCION DIALOGICA DE LOS PATRONES TEXTUALES;ESPANHOL;PORTUGUES;CORTEZ;SAO PAULO-SP;BRASIL;1;-;1;-;-;978-85-249-25;IMPRESSO;-;-;0
33004153069P5;ESTUDOS LINGISTICOS;UNESP-SJRP;UNIVERSIDADE ESTADUAL PAULISTA JULIO DE MESQUITA FILHO ( SAO JOSE DO RIO PRETO );2017;23076184;2;21;LIVRO;ELISABETE CASTELON KONKIEWITZ EDWARD BENJAMIM ZIFF;AUTISM SPECTRUM, CREATIVITY AND EMOTIONS;INGLES;PORTUGUES;PULSO EDITORIAL;SAO JOSE DOS CAMPOS;BRASIL;-;135;-;-;-;978-85-8298-028-6;IMPRESSO;-;-;0
32005016004P1;CIENCIA DA RELIGIAO;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;2017;23079166;2;21;LIVRO;CARL GUSTAV CARUS;PSYCHE: ZUR ENTWICKLUNGSGESCHICHTE DER SEELE;ALEMAO;PORTUGUES;FLAMMER UND HOFFMANN;PFORZHEIM;BRASIL;1;494;UNICO;-;-;-;IMPRESSO;-;-;0
29007003002P7;ESTADO E SOCIEDADE;UFESBA;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;2017;23079256;2;21;ARTIGO;SERGIO SANCHEZ;?AUF DEM RCKEN EINES TIGERS IN TRUMEN HNGEND? ANIMALIDAD, SUEO Y RAZON;ESPANHOL;PORTUGUES;EDITORA ZOUK;PORTO ALEGRE;BRASIL;1;21;-;-;-;9788580490503;IMPRESSO;-;-;0
29007003002P7;ESTADO E SOCIEDADE;UFESBA;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;2017;23079258;2;21;LIVRO;NICLOE BLONDEAU, FERROUDJA ALLOUACHE, RADIJA TAOURIT;AUTOBIOGRAPHIES LANGAGIRES: ARRIMAGES EXISTENTIELS, ELABORATIONS IDENTITAIRES, APPARTENANCES, TRANSMISSION;FRANCES;PORTUGUES;EDUFMA;SAO LUIS;BRASIL;1;26;1;1;1;978-85-7862-6;IMPRESSO;-;-;0
29007003002P7;ESTADO E SOCIEDADE;UFESBA;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;2017;23079387;2;21;ARTIGO;MONICA B. CRAGNOLINI;GEN. DICIONARIO NIETZSCHE;ESPANHOL;PORTUGUES;GEN;GUARULHOS/PORTO SEGURO;BRASIL;38;4;3;-;-;2316-8242;MEIO DIGITAL;HTTP://WWW.SCIELO.BR/SCIELO.PHP?SCRIPT=SCI_ARTTEXT&PID=S2316-82422017000300275&LNG=PT&NRM=ISO&TLNG=PT;-;0
29007003002P7;ESTADO E SOCIEDADE;UFESBA;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;2017;23079419;2;21;ARTIGO;MARIANO RODRIGUEZ GONZALEZ;MANTENTE SUREO!: RAZONES DEL ENTUSIASMO DE NIETZSCHE POR CARMEN.;ESPANHOL;PORTUGUES;CADERNOS NIETZCHE;SAO PAULO E PORTO SEGURO;BRASIL;38;21;1;-;-;2316-8242;VARIOS;HTTP://WWW.SCIELO.BR/PDF/CNIET/V38N1/2316-8242-CNIET-38-01-00127.PDF;HTTP://DX.DOI.ORG/10.1590/2316-82422017V3801MRG DIVULGACAO IMPRESSO E ELETRONICO;0
31005012039P7;ARQUITETURA;PUC-RIO;PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO;2017;23081964;2;21;ARTIGO;STAN ALLEN;INFRASTRUCTURAL URBANISM;INGLES;PORTUGUES;DAU PUC-RIO;RIO DE JANEIRO;BRASIL;3;18;-;-;-;24467340;MEIO DIGITAL;-;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090094;2;21;ARTIGO;ROBERT EZRA PARK;THE CITY;INGLES;PORTUGUES;GREM;JOAO PESSOA;BRASIL;-;6;1;1;-;2526-4702;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/GREM/SOCIABILIDADESURBANAS/SOCURBS%20PARKTRADU%C3%A7%C3%A3O.PDF;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090096;2;21;ARTIGO;ROBERT EZRA PARK;HUMAN MIGRATION AND THE MARGINAL MAN;INGLES;PORTUGUES;REVISTA SOCIABILIDADES URBANAS - EDICOES DO GREM;JOAO PESSOA - PB;BRASIL;-;9;1;3;-;2526-4702;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/GREM/SOCIABILIDADESURBANAS/PARK%20TRADU%C3%A7%C3%A3O%20SOCURBS%20V1%20N3.PDF;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090124;2;21;ARTIGO;THOMAS SCHEFF;PARTS AND WHOLES: GOFFMAN'S PROPHETIC WORK;BRETAO;BRETAO;GREM GRUPO DE PESQUISA EM ANTROPOLOGIA E SOCIOLOGIA DAS EMOCOES;JOAO PESSOA;BRASIL;-;14;16;46;-;1676-8965;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/RBSE/SCHEFFKOURYARTTRAD.PDF;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090386;2;21;ARTIGO;HERBERT BLUMER;?SOCIOLOGICAL IMPLICATIONS OF THE THOUGHT OF GEORGE HERBERT MEAD;INGLES;PORTUGUES;GREM GRUPO DE PESQUISA EM ANTROPOLOGIA E SOCIOLOGIA DAS |EMOCOES;JOAO PESSOA - PB;BRASIL;-;12;16;48;-;1676-8965;VARIOS;HTTP://WWW.CCHLA.UFPB.BR/RBSE/BLUMERKOURYARTTRAD.PDF;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090513;2;21;ARTIGO;CHARLES HORTON COOLEY;THE SOCIAL SELF: THE MEANING OF 'I';INGLES;PORTUGUES;RBSE REVISTA BRASILEIRA DE SOCIOLOGIA DA EMOCAO;JOAO PESSOA;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090519;2;21;ARTIGO;PIERRE BOURDIEU;PARTICIPANT OBJECTIFICATION;INGLES;PORTUGUES;GREM GRUPO DE PESQUISA EM ANTROPOLOGIA E SOCIOLOGIA DAS EMOCOES;JOAO PESSOA - PB;BRASIL;-;14;16;48;-;1676-8965;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/RBSE/BOURDIEUARTTRAD.PDF;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090521;2;21;ARTIGO;ALI DE REGT;CIVILIZING OFFENSIVE: FROM THE SOCIOLOGICAL CONCEPT TO MORAL APPEAL;INGLES;PORTUGUES;RBSE REVISTA BRASILEIRA DE SOCIOLOGIA DA EMOCAO;JOAO PESSOA;BRASIL;-;-;-;-;-;-;MEIO DIGITAL;-;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090627;2;21;OUTRA;ROBERT E. PARK;THE NATURAL HISTORY OF NEWSPAPER. IN: CAP. 4 DO LIVRO THE CITY (PARK AND BURGESS, EDITORES);BRETAO;PORTUGUES;SOCIABILIDADES URBANAS REVISTA DE ANTROPOLOGIA E SOCIOLOGIA;JOAO PESSOA;BRASIL;2;11;1;-;-;2526-4702;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/GREM/SOCIABILIDADESURBANAS/SOCURBS%20PARKTRADU%C3%A7%C3%A3O.PDF;-;0
10001018039P2;DIREITOS HUMANOS E DESENVOLVIMENTO DA JUSTICA;UNIR;UNIVERSIDADE FEDERAL DE RONDONIA;2017;23090683;2;21;ARTIGO;RAFFAELE DE GIORGI;PER UNA ECOLOGIA DEI DIRITTI UMANI;ITALIANO;PORTUGUES;REVISTA OPINIAO JURIDICA;FORTALEZA;BRASIL;20;17;15;20;15;18060420;VARIOS;HTTP://PERIODICOS.UNICHRISTUS.EDU.BR/INDEX.PHP/OPINIAOJURIDICA/ARTICLE/VIEW/1506;-;0
24001015060P0;ANTROPOLOGIA;UFPB-JP;UNIVERSIDADE FEDERAL DA PARAIBA ( JOAO PESSOA );2017;23090747;2;21;ARTIGO;JACK KATZ;A THEORY OF INTIMATE MASSACRES: STEPS TOWARD A CAUSAL EXPLANATION;BRETAO;PORTUGUES;GREM GRUPO DE PESQUISA EM ANTROPOLOGIA E SOCIOLOGIA DAS EMOCOES;JOAO PESSOA;BRASIL;-;20;16;46;-;1676-8965;MEIO DIGITAL;HTTP://WWW.CCHLA.UFPB.BR/RBSE/KATZKOURYARTTRAD.PDF;-;0
40001016016P7;LETRAS;UFPR;UNIVERSIDADE FEDERAL DO PARANA;2017;23098824;2;21;LIVRO;FRANCOIS RABELAIS;DE L'ADOLESCENCE DE GARGANTUA;FRANCES;PORTUGUES;CHAO DA FEIRA;BELO HORIZONTE;BRASIL;3;-;-;-;-;9788566421163;VARIOS;HTTP://CHAODAFEIRA.COM/WP-CONTENT/UPLOADS/2017/11/GRATUITA3-PDF-SITE.PDF;-;0
