CD_PROGRAMA_IES;NM_PROGRAMA_IES;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;AN_BASE_PRODUCAO;ID_ADD_PRODUCAO_INTELECTUAL;ID_TIPO_PRODUCAO;ID_SUBTIPO_PRODUCAO;DS_NATUREZA;NM_EDITORA;NM_CIDADE;NM_PAIS;DS_IDIOMA;NR_PAGINAS;DS_ISBN_ISSN;DS_DIVULGACAO;DS_URL;DS_OBSERVACOES;IN_GLOSA
30001013024P1;ARTES;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23310218;2;10;APRESENTACAO DE REVISTA;ENTRO DE ARTES DA UFES;VITORIA;BRASIL;PORTUGUES;7;1517-7858;MEIO DIGITAL;HTTP://PERIODICOS.UFES.BR/FAROL/ISSUE/VIEW/FAROL18/SHOWTOC;PREFACIO, POSFACIO/APRESENTACAO;0
30001013024P1;ARTES;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23310235;2;10;TEXTO DE CONTRACAPA DE LIVRO;TEXTO DE CONTRACAPA DE LIVRO;SAO PAULO;BRASIL;PORTUGUES;-;TEXTO DE CONTRACAPA;IMPRESSO;-;"PALAVRAS-CHAVE: HISTORIA MEDIEVAL; LITERATURA MEDIEVAL; FILOSOFIA MEDIEVAL; ARTE MEDIEVAL.";0
30001013024P1;ARTES;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23310266;2;10;COORDENACAO DE VOLUME DE REVISTA ELETRONICA;UNIVERSITAT AUTNOMA DE BARCELONA;BARCELONA;ESPANHA;PORTUGUES;216;1676-5818;MEIO DIGITAL;HTTP://WWW.REVISTAMIRABILIA.COM/ISSUES/MIRABILIA-24-2017-1;"PALAVRAS-CHAVE: HISTORIA; FILOSOFIA; LITERATURA.";0
30001013024P1;ARTES;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23310267;2;10;COORDENACAO DE VOLUME DE REVISTA ELETRONICA;UNIVERSITAT AUTNOMA DE BARCELONA;BARCELONA;ESPANHA;PORTUGUES;160;1676-5818;MEIO DIGITAL;HTTP://WWW.REVISTAMIRABILIA.COM/ISSUES/MIRABILIA-25-2017-2;"PALAVRAS-CHAVE: FILOSOFIA; LITERATURA; HISTORIA; ARTES.";0
30001013024P1;ARTES;UFES;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;2017;23310317;2;10;CURSO EXTENSIVO EM ARTE CONTEMPORANEA;SECULT- ES;VITORIA;BRASIL;PORTUGUES;104;-;MEIO DIGITAL;HTTPS://ISSUU.COM/MENOTTI/DOCS/CATALOGO_CAPSULA_2017;"PALAVRAS-CHAVE: ARTE CONTEMPORENA; CURSO; CATALOGO. CATALOGO DE FINALIZACAO DO CURSO EXTENSIVO EM ARTE CONTEMPORANEA CAPSULA PROPICIADO PELA SECULT-ES ENTRE OS MESES DE MARCO E JULHO DE 2017..";0
23002018073P9;CIENCIAS DA LINGUAGEM;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;2017;23310378;2;10;ORGANIZACAO DE REVISTA;USP;SAO PAULO;BRASIL;PORTUGUES;338;2316-9826;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/LITERARTES/ISSUE/VIEW/9367/SHOWTOC;-;0
42046017010P3;ENSINO DE LINGUAS;UNIPAMPA;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;2017;23310403;2;10;ORGANIZACAO;UNIPAMPA;BAGE;BRASIL;PORTUGUES;65;2594-6366;MEIO DIGITAL;HTTPS://EVENTOS.UNIPAMPA.EDU.BR/JORNADADEREFLEXOES/ANAIS/;-;0
42046017010P3;ENSINO DE LINGUAS;UNIPAMPA;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;2017;23310404;2;10;APRESENTACAO DE ANAIS;UNIPAMPA;BAGE;BRASIL;PORTUGUES;65;2594-6366;MEIO DIGITAL;HTTPS://EVENTOS.UNIPAMPA.EDU.BR/JORNADADEREFLEXOES/FILES/2017/04/ANAIS-2016.PDF;-;0
42046017010P3;ENSINO DE LINGUAS;UNIPAMPA;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;2017;23310406;2;10;LIVRO;PONTES;CAMPINAS;BRASIL;PORTUGUES;270;9788571138278;IMPRESSO;-;-;0
42046017010P3;ENSINO DE LINGUAS;UNIPAMPA;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;2017;23310507;2;10;PREFACIO;LEB;BAGE;-;PORTUGUES;-;9788586908330;IMPRESSO;-;-;0
33002010211P0;MODELAGEM DE SISTEMAS COMPLEXOS;USP;UNIVERSIDADE DE SAO PAULO;2017;23310675;2;10;PREPRINT;ARXIV;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTPS://ARXIV.ORG/ABS/1703.09038;-;0
33002010211P0;MODELAGEM DE SISTEMAS COMPLEXOS;USP;UNIVERSIDADE DE SAO PAULO;2017;23310680;2;10;ARTIGO EM ARQUIVO ELETRONICO;ARXIV: CORNEL UNIVERSITY;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTPS://ARXIV.ORG/ABS/1701.00213;-;0
23002018073P9;CIENCIAS DA LINGUAGEM;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;2017;23310816;2;10;ORGANIZACAO DE REVISTA;UERJ;RIO DE JANEIRO;BRASIL;PORTUGUES;202;2525-4022;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/ABUSOES/ISSUE/CURRENT/SHOWTOC;-;0
23002018073P9;CIENCIAS DA LINGUAGEM;UERN;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;2017;23310891;2;10;ORGANIZACAO DE REVISTA;EQUIPE PORTAL E-PUBLICACOES UERJ;RIO DE JANEIRO;BRASIL;PORTUGUES;402;2525-4022;MEIO DIGITAL;HTTP://WWW.E-PUBLICACOES.UERJ.BR/INDEX.PHP/ABUSOES/ISSUE/VIEW/1604/SHOWTOC;-;0
31002013026P3;DESENVOLVIMENTO TERRITORIAL E POLITICAS PUBLICAS;UFRRJ;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;2017;23310970;2;10;COMUNICADO TECNICO - EMBRAPA;EMBRAPA SOLOS;RIO DE JANEIRO;BRASIL;PORTUGUES;6;1517-5685;MEIO DIGITAL;HTTP://AINFO.CNPTIA.EMBRAPA.BR/DIGITAL/BITSTREAM/ITEM/166343/1/CNPS-COMTEC-75-2017.PDF;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311345;2;10;APRESENTACAO;EDITORA DA UNESP;SAO PAULO;BRASIL;PORTUGUES;18;-;IMPRESSO;-;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311438;2;10;DOUTORA HONORIS CAUSA;ESTERHAZY KAROLY UNIVERSITY;EGER;HUNGRIA;LATIM;-;-;OUTRO;-;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311477;2;10;NOTA DE APRESENTACAO;EDITORA MILFONTES;VITORIA;BRASIL;PORTUGUES;1;9788594353054;IMPRESSO;-;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311500;2;10;HISTORIA DO CAPITALISMO, DAS ORIGENS ATE A PRIMEIRA GUERRA MUNDIAL;EBOOK KINDLE;-;-;PORTUGUES;-;B06XHT24G8;MEIO DIGITAL;HTTPS://WWW.AMAZON.COM.BR/HIST%C3%93RIA-CAPITALISMO-ORIGENS-PRIMEIRA-MUNDIAL-EBOOK/DP/B06XHT24G8;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311514;2;10;ARTIGO ACADEMICO;FUNDACAO GETULIO VARGAS/ANDEP;-;-;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311526;2;10;CAPITULO ACEITO PARA PUBLICACAO;THE ZALMAN SHAZAR CENTER PRESS;JERUSALEM;ISRAEL;INGLES;-;-;IMPRESSO;-;-;0
33002010033P5;HISTORIA ECONOMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23311659;2;10;ARTIGO;BLOG DA BOITEMPO;SAO PAULO;-;PORTUGUES;-;-;MEIO DIGITAL;HTTPS://BLOGDABOITEMPO.COM.BR/2017/03/17/O-TEX-DE-BRECCIA/;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313127;2;10;ORGANIZADOR;LIBROS DEL ZORRO ROJO;BARCELONA;ESPANHA;ESPANHOL;128;9788494674457;IMPRESSO;HTTPS://NOVEDADES.LIBROSDELZORROROJO.COM/DECAMERON/;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313140;2;10;EDICAO DE NUMERO DE PERIODICO;SIBI USP PORTAL DE REVISTAS;SAO PAULO;BRASIL;PORTUGUES E ESPANHOL;459;2317-9651;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/CARACOL/ISSUE/VIEW/10372;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313141;2;10;EDICAO DE PERIODICO;SIBIUSP PORTAL DE PERIODICOS;SAO PAULO;BRASIL;PORTUGUES E INGLES;173;2359-5388;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/CLT/ISSUE/VIEW/9718/SHOWTOC;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313142;2;10;ORGANIZACAO DO N.18 DA CADERNOS DE LITERATURA EM TRADUCAO: INTERLOCUCAO COM COLABORADORES, CONTATO COM PARECERISTAS, CAPISTA, DIAGRAMADOR, ELABORACAO E ENVIO DE CERTIFICADOS;SIBIUSP PORTAL DE PERIODICOS;SAO PAULO;BRASIL;DIVERSOS;188;2359-5388;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/CLT/ISSUE/VIEW/10195/SHOWTOC;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313143;2;10;EDICAO DE NUMERO DE PERIODICO;SIBIUSP PORTAL DE REVISTAS;SAO PAULO;BRASIL;PORTUGUES E ITALIANO;149;2238-8281;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/ITALIANISTICA/ISSUE/VIEW/10383/SHOWTOC;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313145;2;10;APRESENTACAO DO N.35 DA REVISTA DE ITALIANISTICA;SIBIUSP PORTAL DE REVISTAS;SAO PAULO;BRASIL;PORTUGUES;4;2238-8281;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/ITALIANISTICA/ARTICLE/VIEW/141897/136980;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313168;2;10;DISSERTACAO DE MESTRADO;FFLCH;SAO PAULO;BRASIL;PORTUGUES;390;-;VARIOS;-;VERSAO CORRIGIDA ENTREGUE EM NOVEMBRO/2017;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313176;2;10;ORGANIZADOR;EDITORA SARAIVA;SAO PAULO;BRASIL;PORTUGUES;-;9788591262038;IMPRESSO;-;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313337;2;10;ORGANIZACAO DE DOSSIE TEMATICO EM PERIODICO;SIBI USP PORTAL DE REVISTAS;SAO PAULO;BRASIL;PORTUGUES E ESPANHOL;273;2317-9651;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/CARACOL/ISSUE/VIEW/10372;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313346;2;10;REVISAO CIENTIFICA;RIO BOOK'S;RIO DE JANEIRO;BRASIL;PORTUGUES;229;9788594970176;VARIOS;-;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313347;2;10;ORELHA DE LIVRO;RIO BOOK'S;RIO DE JANEIRO;BRASIL;PORTUGUES;229;9788594970176;VARIOS;-;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313365;2;10;ORGANIZADOR;CARAMBAIA;SAO PAULO;BRASIL;PORTUGUES;184;9788569002321;IMPRESSO;-;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313374;2;10;MOCAO EM HOMENAGEM;UFSCAR;SAO CARLOS;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33002010224P5;ESTUDOS DA TRADUCAO;USP;UNIVERSIDADE DE SAO PAULO;2017;23313426;2;10;ORGANIZACAO;FRANK & TIMME;BERLIM;ALEMANHA;ALEMAO;274;9783732902033;IMPRESSO;HTTP://WWW.FRANK-TIMME.DE/VERLAG/VERLAGSPROGRAMM/BUCH/VERLAGSPROGRAMM/BD-88-URSULA-WIENENLAURA-SERGOTINKA-REICHMANNIVONNE-GUTIERREZ-ARISTIZABAL-HG-TRANSLATION/BACKPID/TRANSUED-ARBEITEN-ZUR-THEORIE-UND-PRAXIS-DES-UEBERSETZENS-UND-DOLMETSCHENS-1.HTML;-;0
33002010053P6;ENGENHARIA QUIMICA;USP;UNIVERSIDADE DE SAO PAULO;2017;23313637;2;10;ARTIGO;SCHOLARLY PAGES;-;ESTADOS UNIDOS;INGLES;-;-;MEIO DIGITAL;HTTPS://WWW.SCHSCIPAGES.COM/ARTICLES/ANALYTICAL-AND-BIOANALYTICAL-CHEMISTRY/CTABC-1-006.PHP?JID=ANALYTICAL-AND-BIOANALYTICAL-CHEMISTRY;-;0
33002010162P0;NEUROCIENCIAS E COMPORTAMENTO;USP;UNIVERSIDADE DE SAO PAULO;2017;23314601;2;10;DICIONARIO DE SAUDE E SEGURANCA DO TRABALHADOR: CONCEITOS ? DEFINICOES ? HISTORIA ? CULTURA;PROTECAO;-;BRASIL;PORTUGUES;-;-;IMPRESSO;-;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314675;2;10;ORGANIZACAO DE DOSSIE EM PERIODICO CIENTIFICO;UNIVERSIDADE DE SAO PAULO;SAO PAULO;BRASIL;PORTUGUES;91;2183-4075;MEIO DIGITAL;HTTP://ESTRANHARPESSOA.COM/REVISTA/;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314697;2;10;ORGANIZACAO DE DOSSIE DE PERIODICO CIENTIFICO;UNIVERSIDADE DE SAO PAULO;SAO PAULO;BRASIL;PORTUGUES;413;2317-8086;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/VIAATLANTICA/ISSUE/VIEW/10269/SHOWTOC;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314701;2;10;EDITORIAL DE PERIODICO CIENTIFICO;UNIVERSIDADE DE LISBOA;LISBOA;PORTUGAL;PORTUGUES;4;2183-4075;MEIO DIGITAL;HTTP://ESTRANHARPESSOA.COM/REVISTA/;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314702;2;10;EDITORIAL EM PERIODICO CIENTIFICO;UNIVERSIDADE DE SAO PAULO;SAO PAULO;BRASIL;PORTUGUES;3;2175-3180;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/DESASSOSSEGO/ARTICLE/VIEW/145009/139185;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314703;2;10;EDITORIAL DO N. 17 DA REVISTA DESASSOSSEGO;FFLCH - USP;SAO PAULO;BRASIL;PORTUGUES;2;2175-3180;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/DESASSOSSEGO/ARTICLE/VIEW/142084/137363;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314704;2;10;EDITORIAL DE PERIODICO CIENTIFICO;UNIVERSIDADE DE SAO PAULO - USP;SAO PAULO;BRASIL;PORTUGUES;3;2317-8086;MEIO DIGITAL;HTTPS://WWW.REVISTAS.USP.BR/VIAATLANTICA/ARTICLE/VIEW/141814/136984;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314707;2;10;ENTREVISTA;INSTITUTO FEDERAL DE SAO PAULO - IFSP;SAO PAULO;BRASIL;PORTUGUES;8;2358-2790;MEIO DIGITAL;-;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314779;2;10;ORGANIZACAO DE NUMERO DE PERIODICO CIENTIFICO;UNIVERSIDADE DE SAO PAULO - USP;SAO PAULO;BRASIL;PORTUGUES;163;2175-3180;MEIO DIGITAL;HTTP://WWW.REVISTAS.USP.BR/DESASSOSSEGO/ISSUE/VIEW/10590/SHOWTOC;-;0
33002010111P6;LETRAS (LITERATURA PORTUGUESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314780;2;10;EDICAO DE HIPERTEXTO DE CRITICA DE ARTE (LITERARIA);UNIVERSIDADE NOVA DE LISBOA;LISBOA;BRASIL;PORTUGUES;91;2183-4075;HIPERTEXTO;HTTP://ESTRANHARPESSOA.COM/REVISTA/;-;0
31003010075P4;SOCIOLOGIA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23314843;2;10;CAPITULO DE LIVRO;IMAGO MUNDI;BUENOS AIRES;BRASIL;PORTUGUES;320;978-950-793-2;IMPRESSO;-;-;0
31003010075P4;SOCIOLOGIA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23314875;2;10;LIVRO DE POESIA;CARNAVAL PRESS;LONDRES;INGLATERRA;OUTROS;40;9780993364464;IMPRESSO;HTTPS://CARNAVALPRESS.COM;-;0
31003010075P4;SOCIOLOGIA;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;2017;23314876;2;10;LIVRO DE POESIA;CARNAVAL PRESS;LONDRES;INGLATERRA;INGLES;40;9780993364464;IMPRESSO;HTTPS://CARNAVALPRESS.COM;-;0
33002010175P4;LETRAS (LINGUA LITERATURA E CULTURA JAPONESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314981;2;10;OUTRA;SEM NOME;JUNDIAI, SAO PAULO;BRASIL;PORTUGUES;5;9,788,546,209,194.0;IMPRESSO;-;"PREFACIO PAGINAS 7 A 11. POSSUI VINCULO COM A TESE DE DOUTORADO ""AS REPRESENTACAO DOS JAPONESES NOS TEXTOS MODERNISTAS BRASILEIROS: MARIO DE ANDRADE, OSWALD DE ANDRADE E JUO BANANERE""";0
33002010175P4;LETRAS (LINGUA LITERATURA E CULTURA JAPONESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314986;2;10;ANALISE E COMENTARIOS CRITICO DE SELECAO DE VERSAO DOS CONTOS BRASILEIROS.;BRASIL NIKKEI BUNGAKU;SAO PAULO;BRASIL;JAPONES E PORTUGUES;-;25253115;IMPRESSO;-;-;0
33002010175P4;LETRAS (LINGUA LITERATURA E CULTURA JAPONESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23314995;2;10;"CAPITULO DO LIVRO ESTRATEGIAS DE INSERCAO INTERNACIONAL. OLIVIEIRA, HENRIQUE ALTEMANI DE; MIYAZAKI, SILVIO YOSHIRO MIZUGUCHI (ORGANIZADORES)";EDITORA JURUA - HTTPS://WWW.JURUA.COM.BR/;-;BRASIL;PORTUGUES;-;-;IMPRESSO;-;-;0
33002010175P4;LETRAS (LINGUA LITERATURA E CULTURA JAPONESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23315009;2;10;APRESENTACAO DA REVISTA CERRADOS, EDICAO 44, EDICAO ESPECIAL EM HOMENAGEM AOS 109 ANOS DA IMIGRACAO JAPONESA NO BRASIL.;APRESENTACAO DA REVISTA CERRADOS, EDICAO 44, EDICAO ESPECIAL EM HOMENAGEM AOS 109 ANOS DA IMIGRACAO JAPONESA NO BRASIL.;BRASILIA;BRASIL;PORTUGUES;150;19,829,701;MEIO DIGITAL;REVISTA DO PROGRAMA DE POS GRADUACAO EM LITERATURA UNIVERSIDADE DE BRASILIA - QUALIS A2 - HTTP://SEER.BCE.UNB.BR/INDEX.PHP/CERRADOS/INDEX HTTP://PERIODICOS.UNB.BR/INDEX.PHP/CERRADOS/INDEX;ORGANIZADORA: PROFA. DRA. PATRICIA TRINDADE NAKAGOME (UNB) ORGANIZADORAS CONVIDADAS PROFA. DRA. LICA HASHIMOTO (USP) PROFA. DRA. MARCIA HITOMI NAMEKATA (UFPR) NO PRELO. PREVISAO DE PUBLICACAO EM FEVEREIRO DE 2018.;0
33002010175P4;LETRAS (LINGUA LITERATURA E CULTURA JAPONESA);USP;UNIVERSIDADE DE SAO PAULO;2017;23315045;2;10;LETRISSIMAS 2: COLETANEA DE TEXTOS DOS PROFESSORES DAS FACULDADES INTEGRADAS RIO BRANCO;EDITORA LEXIA;SAO PAULO;BRASIL;INGLES;4;-;IMPRESSO;-;NO PRELO. DEVERA SER PUBLICADO EM FEVEREIRO DE 2018;0
33125015002P2;EDUCACAO;UNASP;CENTRO UNIVERSITARIO ADVENTISTA DE SAO PAULO;2017;23315470;2;10;LIVRO DE RESUMOS;UNIVERSIDADE LUSOFONA;LISBOA, PORTUGAL;PORTUGAL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://CLRE.ULUSOFONA.PT/;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315592;2;10;CAPITULO DE LIVRO;APPRIS EDITORA CURITIBA- PARANA;CURITIBA;BRASIL;PORTUGUES;-;9788547305789;IMPRESSO;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315604;2;10;CAPITULO DE LIVRO;BIBLIOTECA TERRA LIVRE, SAO PAULO (SP);-;BRASIL;PORTUGUES;15;9788560945931;IMPRESSO;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315620;2;10;CAPITULO DE LIVRO;PACO EDITORIAL  JUNDIAI;JUNDIAI;BRASIL;PORTUGUES;-;9788592592998;IMPRESSO;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315626;2;10;APRESENTACAO DE LIVRO;HIPOTESE;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315627;2;10;APRESENTACAO DE LIVRO;HIPOTESE;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315629;2;10;APRESENTACAO DE LIVRO;HIPOTESE;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315679;2;10;APRESENTACAO DE DOSSI;AURORA PUC;SAO PAULO;BRASIL;PORTUGUES;3;-;MEIO DIGITAL;HTTPS://REVISTAS.PUCSP.BR/INDEX.PHP/AURORA/ARTICLE/VIEW/33906/23356;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315702;2;10;EDITORIAL;HIPOTESE;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315715;2;10;EDITORIAL;LAPLAGE EM REVISTA;SOROCABA;BRASIL;PORTUGUES;2;2446-6220;MEIO DIGITAL;HTTPS://DOI.ORG/10.24115/S2446-6220201731250P.1-2;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315722;2;10;ENTREVISTA;REVISTA INTERNACIONAL DE FORMACAO DE PROFESSORES;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTPS://ITP.IFSP.EDU.BR/OJS/INDEX.PHP/RIFP/ARTICLE/VIEW/669/689;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315727;2;10;EDITORIAL - ENSAIOS PEDAGOGICOS;UFSCAR;SOROCABA;BRASIL;PORTUGUES;02;2527-158X;VARIOS;HTTP://WWW.ENSAIOSPEDAGOGICOS.UFSCAR.BR/INDEX.PHP/ENP/ARTICLE/DOWNLOAD/11/17;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315794;2;10;POLITICA E GESTAO DA EDUCACAO BASICA: DISCUSSOES E PERSPECTIVAS ACERCA DA ALFABETIZACAO DA CRIANCA.;1ED.DOURADOS - MS: EDITORA DA UFGD, 2017, V. 1;1ED.DOURADOS - MS: EDITORA DA UFGD, 2017, V. 1;BRASIL;PORTUGUES;-;978-85- 8147- 136-5;IMPRESSO;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315799;2;10;CAPITULO;PACO;-;-;PORTUGUES;-;978-85- 462- 0991-0;IMPRESSO;-;"SILVIO CESAR MORAL MARQUES;RITA DE CASSIA LANA (ORG).";0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315805;2;10;EDITORIAL - ENSAIOS PEDAGOGICOS;GEPLAGE/UFSCAR;SOROCABA-SP;BRASIL;PORTUGUES;2;2527-158X;VARIOS;HTTP://WWW.ENSAIOSPEDAGOGICOS.UFSCAR.BR/INDEX.PHP/ENP/ARTICLE/VIEW/51/41;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315808;2;10;ORGANIZADORES DE DOSSIE;PPGED-SO UFSCAR SOROCABA;SOROCABA-SP;BRASIL;PORTUGUES;942;2447-4223;MEIO DIGITAL;HTTP://WWW.CRITICAEDUCATIVA.UFSCAR.BR/INDEX.PHP/CRITICAEDUCATIVA/ISSUE/VIEW/9/SHOWTOC;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315814;2;10;CAPITULO;EDUNISO, SOROCABA-SP;SOROCABA;BRASIL;PORTUGUES;34;-;IMPRESSO;-;-;0
33001014043P4;EDUCACAO;UFSCAR;UNIVERSIDADE FEDERAL DE SAO CARLOS;2017;23315890;2;10;EDITORIAL;IFSP;-;BRASIL;PORTUGUES;-;-;MEIO DIGITAL;HTTP://ITP.IFSP.EDU.BR/OJS/INDEX.PHP/IC/ARTICLE/VIEW/520/502;-;0
